wave_id,baseline,scheduler,seed_state_id,operator_ids,region_ids,start_time,end_time,batch_size,materialization_bytes,movement_byte_hop,max_link_load_delta,benefit,wait_penalty,mesh,region_memory_capacity,shared_state_size,branch_width
4,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",21.31815363168,33.98616721408,1,14648,66447360,4429824,1.0,0.0,16x16,268435456,4000,8
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_15"", ""R_15_0"", ""R_15_15"", ""R_8_8"", ""R_0_8"", ""R_8_0"", ""R_15_8""]",0.0,5.82200889616,8,22668,36455424,1372160,585448.0,0.0,16x16,268435456,4000,8
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_15"", ""R_15_0"", ""R_15_15"", ""R_8_8"", ""R_0_8"", ""R_8_0"", ""R_15_8""]",5.82200889616,11.64401779232,8,16268,36455424,1372160,578997.4239288308,46.57607116928,16x16,268435456,4000,8
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_15"", ""R_15_0"", ""R_15_15"", ""R_8_8"", ""R_0_8"", ""R_8_0"", ""R_15_8""]",11.64401779232,15.94402746048,8,15332,41396224,1509376,578950.8478576614,93.15214233856,16x16,268435456,4000,8
3,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_15"", ""R_15_0"", ""R_15_15"", ""R_8_8"", ""R_0_8"", ""R_8_0"", ""R_15_8""]",15.94402746048,21.31803395168,8,10904,21063680,751616,578916.4477803161,127.55221968384,16x16,268435456,4000,8
4,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",21.31803395168,33.98604177408,1,15636,29583360,1972224,0.0,4.0,16x16,268435456,4000,8
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,15.340003206278126,2,40180,40180,0,2.0,0.0,16x16,268435456,12000,1
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0""]","[""R_0_0""]",15.340003206278126,25.844006406545002,1,1708,1708,0,1.0,0.0,16x16,268435456,12000,1
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0""]","[""R_0_0""]",25.844006406545002,40.788009608199374,1,10588,10588,0,1.0,0.0,16x16,268435456,12000,1
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",40.788009608199374,56.152012808330625,1,840,840,0,1.0,0.0,16x16,268435456,12000,1
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0""]","[""R_0_0""]",0.0,15.340003204778126,1,30580,30580,0,1.0,0.0,16x16,268435456,12000,1
