mode,estimated_latency_s,estimated_attention_stage_latency_s,critical_path_latency_s,throughput_bound_latency_s,mesh_time_s,compute_time_s,total_sram_gib,peak_region_sram_gib,sram_port_gib,payload_gib,wire_traffic_tib,max_link_load_gib,hotspot_ratio,max_directed_link,local_sram_read_tib,query_tile_size,num_query_tiles_total,reduction,placement,num_shards,region_capacity_violation,vc_model,shared_prefix_tokens,agents,decode_tokens
KVRing-v2-ring,0.00156405,0.00156405,2.4719e-05,0.00156405,0.000757877,0.001576067,4.0625,0.5078125,258.03125,0.205322265625,0.0017223358154296875,0.070556640625,4.400609080841639,"(0,0)->(1,0)",0.25,16,64,ring,serpentine,8,False,not_modeled_for_performance,32768,8,64
KVRing-v2-tree,0.00156405,0.00156405,2.4659e-05,0.00156405,0.001098604,0.001576067,4.0625,0.5078125,258.03125,0.189453125,0.001598358154296875,0.0546875,3.675417661097852,"(0,0)->(1,0)",0.25,16,64,tree,serpentine,8,False,not_modeled_for_performance,32768,8,64
Pull-KV Independent,44.380581686,44.380581686,44.380581686,44.380581686,43.980569478,0.400012208,4.25,4.0,8192.25,8192.03125,92.00035095214844,4096.0078125,5.217381353001616,"(7,7)->(8,7)",,1,,,,,,,32768,8,256
Central KV-Stationary,0.434550613,0.434550613,0.434550613,0.434550613,0.000190874,0.434359739,4.25,4.0,8192.25,0.04736328125,0.0005319118499755859,0.015869140625,3.4961900493052447,"(7,7)->(8,7)",,1,,,,,,,32768,8,256
Replicate-All,0.22181098,0.22181098,0.22181098,0.22181098,0.171798772,0.050012208,32.25,4.03125,1024.25,32.0,0.359375,16.0,2.608695652173913,"(7,7)->(8,7)",,1,,,,,,,32768,8,256
KVRing-v1-sequential-pipeline,0.050447599,0.050447599,0.050447599,0.050447599,0.000435391,0.050012208,4.25,0.53125,1024.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,1,,,,,False,,32768,8,256
KVRing-v2-ring,0.0500031,0.0500031,2.4716e-05,0.0500031,0.000721853,0.05019765,4.25,0.53125,8224.125,0.41064453125,0.003818035125732422,0.06524658203125,4.622720744348695,"(0,0)->(1,0)",8.0,1,2048,ring,serpentine,8,False,not_modeled_for_performance,32768,8,256
KVRing-v2-tree,0.0500031,0.0500031,2.4716e-05,0.0500031,0.001190435,0.05019765,4.25,0.53125,8224.125,0.37890625,0.003570079803466797,0.10498046875,7.954454387605182,"(0,2)->(0,1)",8.0,1,2048,tree,serpentine,8,False,not_modeled_for_performance,32768,8,256
Pull-KV Independent,44.380581686,44.380581686,44.380581686,44.380581686,43.980569478,0.400012208,4.25,4.0,8192.25,8192.03125,92.00035095214844,4096.0078125,5.217381353001616,"(7,7)->(8,7)",,2,,,,,,,32768,8,256
Central KV-Stationary,0.434550613,0.434550613,0.434550613,0.434550613,0.000190874,0.434359739,4.25,4.0,8192.25,0.04736328125,0.0005319118499755859,0.015869140625,3.4961900493052447,"(7,7)->(8,7)",,2,,,,,,,32768,8,256
Replicate-All,0.22181098,0.22181098,0.22181098,0.22181098,0.171798772,0.050012208,32.25,4.03125,1024.25,32.0,0.359375,16.0,2.608695652173913,"(7,7)->(8,7)",,2,,,,,,,32768,8,256
KVRing-v1-sequential-pipeline,0.050447599,0.050447599,0.050447599,0.050447599,0.000435391,0.050012208,4.25,0.53125,1024.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,2,,,,,False,,32768,8,256
KVRing-v2-ring,0.0250031,0.0250031,2.4698e-05,0.0250031,0.000847006,0.02519765,4.25,0.53125,4128.125,0.41064453125,0.00367128849029541,0.074951171875,3.588661233237004,"(0,0)->(1,0)",4.0,2,1024,ring,serpentine,8,False,not_modeled_for_performance,32768,8,256
KVRing-v2-tree,0.0250031,0.0250031,2.4668e-05,0.0250031,0.001358157,0.02519765,4.25,0.53125,4128.125,0.37890625,0.003423333168029785,0.10302734375,5.290246195633249,"(0,2)->(0,1)",4.0,2,1024,tree,serpentine,8,False,not_modeled_for_performance,32768,8,256
Pull-KV Independent,44.380581686,44.380581686,44.380581686,44.380581686,43.980569478,0.400012208,4.25,4.0,8192.25,8192.03125,92.00035095214844,4096.0078125,5.217381353001616,"(7,7)->(8,7)",,4,,,,,,,32768,8,256
Central KV-Stationary,0.434550613,0.434550613,0.434550613,0.434550613,0.000190874,0.434359739,4.25,4.0,8192.25,0.04736328125,0.0005319118499755859,0.015869140625,3.4961900493052447,"(7,7)->(8,7)",,4,,,,,,,32768,8,256
Replicate-All,0.22181098,0.22181098,0.22181098,0.22181098,0.171798772,0.050012208,32.25,4.03125,1024.25,32.0,0.359375,16.0,2.608695652173913,"(7,7)->(8,7)",,4,,,,,,,32768,8,256
KVRing-v1-sequential-pipeline,0.050447599,0.050447599,0.050447599,0.050447599,0.000435391,0.050012208,4.25,0.53125,1024.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,4,,,,,False,,32768,8,256
KVRing-v2-ring,0.0125031,0.0125031,2.4701e-05,0.0125031,0.000928271,0.01269765,4.25,0.53125,2080.125,0.41064453125,0.0033855438232421875,0.08642578125,3.54,"(0,0)->(1,0)",2.0,4,512,ring,serpentine,8,False,not_modeled_for_performance,32768,8,256
KVRing-v2-tree,0.0125031,0.0125031,2.4641e-05,0.0125031,0.001609785,0.01269765,4.25,0.53125,2080.125,0.37890625,0.0031375885009765625,0.10302734375,4.553495440729483,"(0,2)->(0,1)",2.0,4,512,tree,serpentine,8,False,not_modeled_for_performance,32768,8,256
Pull-KV Independent,44.380581686,44.380581686,44.380581686,44.380581686,43.980569478,0.400012208,4.25,4.0,8192.25,8192.03125,92.00035095214844,4096.0078125,5.217381353001616,"(7,7)->(8,7)",,8,,,,,,,32768,8,256
Central KV-Stationary,0.434550613,0.434550613,0.434550613,0.434550613,0.000190874,0.434359739,4.25,4.0,8192.25,0.04736328125,0.0005319118499755859,0.015869140625,3.4961900493052447,"(7,7)->(8,7)",,8,,,,,,,32768,8,256
Replicate-All,0.22181098,0.22181098,0.22181098,0.22181098,0.171798772,0.050012208,32.25,4.03125,1024.25,32.0,0.359375,16.0,2.608695652173913,"(7,7)->(8,7)",,8,,,,,,,32768,8,256
KVRing-v1-sequential-pipeline,0.050447599,0.050447599,0.050447599,0.050447599,0.000435391,0.050012208,4.25,0.53125,1024.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,8,,,,,False,,32768,8,256
KVRing-v2-ring,0.0062531,0.0062531,2.4707e-05,0.0062531,0.001515474,0.00644765,4.25,0.53125,1056.125,0.41064453125,0.003444671630859375,0.14111328125,4.400609080841639,"(0,0)->(1,0)",1.0,8,256,ring,serpentine,8,False,not_modeled_for_performance,32768,8,256
KVRing-v2-tree,0.0062531,0.0062531,2.4647e-05,0.0062531,0.002196988,0.00644765,4.25,0.53125,1056.125,0.37890625,0.00319671630859375,0.109375,3.675417661097852,"(0,0)->(1,0)",1.0,8,256,tree,serpentine,8,False,not_modeled_for_performance,32768,8,256
Pull-KV Independent,44.380581686,44.380581686,44.380581686,44.380581686,43.980569478,0.400012208,4.25,4.0,8192.25,8192.03125,92.00035095214844,4096.0078125,5.217381353001616,"(7,7)->(8,7)",,16,,,,,,,32768,8,256
Central KV-Stationary,0.434550613,0.434550613,0.434550613,0.434550613,0.000190874,0.434359739,4.25,4.0,8192.25,0.04736328125,0.0005319118499755859,0.015869140625,3.4961900493052447,"(7,7)->(8,7)",,16,,,,,,,32768,8,256
Replicate-All,0.22181098,0.22181098,0.22181098,0.22181098,0.171798772,0.050012208,32.25,4.03125,1024.25,32.0,0.359375,16.0,2.608695652173913,"(7,7)->(8,7)",,16,,,,,,,32768,8,256
KVRing-v1-sequential-pipeline,0.050447599,0.050447599,0.050447599,0.050447599,0.000435391,0.050012208,4.25,0.53125,1024.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,16,,,,,False,,32768,8,256
KVRing-v2-ring,0.006256199,0.006256199,2.4719e-05,0.006256199,0.003030666,0.006450749,4.25,0.53125,1056.125,0.8212890625,0.00688934326171875,0.2822265625,4.400609080841639,"(0,0)->(1,0)",1.0,16,256,ring,serpentine,8,False,not_modeled_for_performance,32768,8,256
KVRing-v2-tree,0.006256199,0.006256199,2.4659e-05,0.006256199,0.004393755,0.006450749,4.25,0.53125,1056.125,0.7578125,0.0063934326171875,0.21875,3.675417661097852,"(0,0)->(1,0)",1.0,16,256,tree,serpentine,8,False,not_modeled_for_performance,32768,8,256
Pull-KV Independent,88.76116337,88.76116337,88.76116337,88.76116337,87.961138955,0.800024415,4.5,4.0,16384.5,16384.0625,184.00070190429688,8192.015625,5.217381353001616,"(7,7)->(8,7)",,1,,,,,,,32768,8,512
Central KV-Stationary,0.869101225,0.869101225,0.869101225,0.869101225,0.000381748,0.868719477,4.5,4.0,16384.5,0.0947265625,0.0010638236999511719,0.03173828125,3.4961900493052447,"(7,7)->(8,7)",,1,,,,,,,32768,8,512
Replicate-All,0.271823187,0.271823187,0.271823187,0.271823187,0.171798772,0.100024415,32.5,4.0625,2048.5,32.0,0.359375,16.0,2.608695652173913,"(7,7)->(8,7)",,1,,,,,,,32768,8,512
KVRing-v1-sequential-pipeline,0.100893916,0.100893916,0.100893916,0.100893916,0.000869501,0.100024415,4.5,0.5625,2048.5,0.0703125,0.017578125,0.0703125,1.0,"(0,0)->(0,1)",,1,,,,,False,,32768,8,512
KVRing-v2-ring,0.100006199,0.100006199,2.4716e-05,0.100006199,0.001443404,0.100785924,4.5,0.5625,16512.25,0.8212890625,0.007636070251464844,0.1304931640625,4.622720744348695,"(0,0)->(1,0)",16.0,1,4096,ring,serpentine,8,False,not_modeled_for_performance,32768,8,512
KVRing-v2-tree,0.100006199,0.100006199,2.4716e-05,0.100006199,0.002380569,0.100785924,4.5,0.5625,16512.25,0.7578125,0.007140159606933594,0.2099609375,7.954454387605182,"(0,2)->(0,1)",16.0,1,4096,tree,serpentine,8,False,not_modeled_for_performance,32768,8,512
Pull-KV Independent,88.76116337,88.76116337,88.76116337,88.76116337,87.961138955,0.800024415,4.5,4.0,16384.5,16384.0625,184.00070190429688,8192.015625,5.217381353001616,"(7,7)->(8,7)",,2,,,,,,,32768,8,512
Central KV-Stationary,0.869101225,0.869101225,0.869101225,0.869101225,0.000381748,0.868719477,4.5,4.0,16384.5,0.0947265625,0.0010638236999511719,0.03173828125,3.4961900493052447,"(7,7)->(8,7)",,2,,,,,,,32768,8,512
Replicate-All,0.271823187,0.271823187,0.271823187,0.271823187,0.171798772,0.100024415,32.5,4.0625,2048.5,32.0,0.359375,16.0,2.608695652173913,"(7,7)->(8,7)",,2,,,,,,,32768,8,512
KVRing-v1-sequential-pipeline,0.100893916,0.100893916,0.100893916,0.100893916,0.000869501,0.100024415,4.5,0.5625,2048.5,0.0703125,0.017578125,0.0703125,1.0,"(0,0)->(0,1)",,2,,,,,False,,32768,8,512
KVRing-v2-ring,0.050006199,0.050006199,2.4698e-05,0.050006199,0.001693731,0.050785924,4.5,0.5625,8320.25,0.8212890625,0.00734257698059082,0.14990234375,3.588661233237004,"(0,0)->(1,0)",8.0,2,2048,ring,serpentine,8,False,not_modeled_for_performance,32768,8,512
KVRing-v2-tree,0.050006199,0.050006199,2.4668e-05,0.050006199,0.002716063,0.050785924,4.5,0.5625,8320.25,0.7578125,0.00684666633605957,0.2060546875,5.290246195633249,"(0,2)->(0,1)",8.0,2,2048,tree,serpentine,8,False,not_modeled_for_performance,32768,8,512
Pull-KV Independent,88.76116337,88.76116337,88.76116337,88.76116337,87.961138955,0.800024415,4.5,4.0,16384.5,16384.0625,184.00070190429688,8192.015625,5.217381353001616,"(7,7)->(8,7)",,4,,,,,,,32768,8,512
Central KV-Stationary,0.869101225,0.869101225,0.869101225,0.869101225,0.000381748,0.868719477,4.5,4.0,16384.5,0.0947265625,0.0010638236999511719,0.03173828125,3.4961900493052447,"(7,7)->(8,7)",,4,,,,,,,32768,8,512
Replicate-All,0.271823187,0.271823187,0.271823187,0.271823187,0.171798772,0.100024415,32.5,4.0625,2048.5,32.0,0.359375,16.0,2.608695652173913,"(7,7)->(8,7)",,4,,,,,,,32768,8,512
KVRing-v1-sequential-pipeline,0.100893916,0.100893916,0.100893916,0.100893916,0.000869501,0.100024415,4.5,0.5625,2048.5,0.0703125,0.017578125,0.0703125,1.0,"(0,0)->(0,1)",,4,,,,,False,,32768,8,512
KVRing-v2-ring,0.025006199,0.025006199,2.4701e-05,0.025006199,0.001856261,0.025785924,4.5,0.5625,4224.25,0.8212890625,0.006771087646484375,0.1728515625,3.54,"(0,0)->(1,0)",4.0,4,1024,ring,serpentine,8,False,not_modeled_for_performance,32768,8,512
KVRing-v2-tree,0.025006199,0.025006199,2.4641e-05,0.025006199,0.00321935,0.025785924,4.5,0.5625,4224.25,0.7578125,0.006275177001953125,0.2060546875,4.553495440729483,"(0,2)->(0,1)",4.0,4,1024,tree,serpentine,8,False,not_modeled_for_performance,32768,8,512
Pull-KV Independent,88.76116337,88.76116337,88.76116337,88.76116337,87.961138955,0.800024415,4.5,4.0,16384.5,16384.0625,184.00070190429688,8192.015625,5.217381353001616,"(7,7)->(8,7)",,8,,,,,,,32768,8,512
Central KV-Stationary,0.869101225,0.869101225,0.869101225,0.869101225,0.000381748,0.868719477,4.5,4.0,16384.5,0.0947265625,0.0010638236999511719,0.03173828125,3.4961900493052447,"(7,7)->(8,7)",,8,,,,,,,32768,8,512
Replicate-All,0.271823187,0.271823187,0.271823187,0.271823187,0.171798772,0.100024415,32.5,4.0625,2048.5,32.0,0.359375,16.0,2.608695652173913,"(7,7)->(8,7)",,8,,,,,,,32768,8,512
KVRing-v1-sequential-pipeline,0.100893916,0.100893916,0.100893916,0.100893916,0.000869501,0.100024415,4.5,0.5625,2048.5,0.0703125,0.017578125,0.0703125,1.0,"(0,0)->(0,1)",,8,,,,,False,,32768,8,512
KVRing-v2-ring,0.012506199,0.012506199,2.4707e-05,0.012506199,0.003030666,0.013285924,4.5,0.5625,2176.25,0.8212890625,0.00688934326171875,0.2822265625,4.400609080841639,"(0,0)->(1,0)",2.0,8,512,ring,serpentine,8,False,not_modeled_for_performance,32768,8,512
KVRing-v2-tree,0.012506199,0.012506199,2.4647e-05,0.012506199,0.004393755,0.013285924,4.5,0.5625,2176.25,0.7578125,0.0063934326171875,0.21875,3.675417661097852,"(0,0)->(1,0)",2.0,8,512,tree,serpentine,8,False,not_modeled_for_performance,32768,8,512
Pull-KV Independent,88.76116337,88.76116337,88.76116337,88.76116337,87.961138955,0.800024415,4.5,4.0,16384.5,16384.0625,184.00070190429688,8192.015625,5.217381353001616,"(7,7)->(8,7)",,16,,,,,,,32768,8,512
Central KV-Stationary,0.869101225,0.869101225,0.869101225,0.869101225,0.000381748,0.868719477,4.5,4.0,16384.5,0.0947265625,0.0010638236999511719,0.03173828125,3.4961900493052447,"(7,7)->(8,7)",,16,,,,,,,32768,8,512
Replicate-All,0.271823187,0.271823187,0.271823187,0.271823187,0.171798772,0.100024415,32.5,4.0625,2048.5,32.0,0.359375,16.0,2.608695652173913,"(7,7)->(8,7)",,16,,,,,,,32768,8,512
KVRing-v1-sequential-pipeline,0.100893916,0.100893916,0.100893916,0.100893916,0.000869501,0.100024415,4.5,0.5625,2048.5,0.0703125,0.017578125,0.0703125,1.0,"(0,0)->(0,1)",,16,,,,,False,,32768,8,512
KVRing-v2-ring,0.012512398,0.012512398,2.4719e-05,0.012512398,0.00606105,0.013292123,4.5,0.5625,2176.25,1.642578125,0.0137786865234375,0.564453125,4.400609080841639,"(0,0)->(1,0)",2.0,16,512,ring,serpentine,8,False,not_modeled_for_performance,32768,8,512
KVRing-v2-tree,0.012512398,0.012512398,2.4659e-05,0.012512398,0.008787288,0.013292123,4.5,0.5625,2176.25,1.515625,0.012786865234375,0.4375,3.675417661097852,"(0,0)->(1,0)",2.0,16,512,tree,serpentine,8,False,not_modeled_for_performance,32768,8,512
Pull-KV Independent,30.43663866,30.43663866,30.43663866,30.43663866,30.236632556,0.200006104,4.125,4.0,4096.125,4096.015625,42.750163078308105,2816.00537109375,11.321615832673293,"(7,7)->(6,7)",,1,,,,,,,32768,16,64
Central KV-Stationary,0.217302136,0.217302136,0.217302136,0.217302136,0.000122266,0.21717987,4.125,4.0,4096.125,0.023681640625,0.0002471655607223511,0.0109100341796875,7.586664255139567,"(7,7)->(6,7)",,1,,,,,,,32768,16,64
Replicate-All,0.484952587,0.484952587,0.484952587,0.484952587,0.472446483,0.012506104,64.125,4.0078125,256.125,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,1,,,,,,,32768,16,64
KVRing-v1-sequential-pipeline,0.02522444,0.02522444,0.02522444,0.02522444,0.000218336,0.025006104,4.125,0.5078125,512.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,1,,,,,False,,32768,16,64
KVRing-v2-ring,0.02500155,0.02500155,2.4716e-05,0.02500155,0.0002921,0.025013567,4.125,0.5078125,4100.0625,0.205322265625,0.0017818957567214966,0.0242462158203125,5.089328572264824,"(0,0)->(1,0)",4.0,1,1024,ring,serpentine,8,False,not_modeled_for_performance,32768,16,64
KVRing-v2-tree,0.02500155,0.02500155,2.4716e-05,0.02500155,0.000579639,0.025013567,4.125,0.5078125,4100.0625,0.189453125,0.001657918095588684,0.053955078125,12.362858503878268,"(0,1)->(0,0)",4.0,1,1024,tree,serpentine,8,False,not_modeled_for_performance,32768,16,64
Pull-KV Independent,30.43663866,30.43663866,30.43663866,30.43663866,30.236632556,0.200006104,4.125,4.0,4096.125,4096.015625,42.750163078308105,2816.00537109375,11.321615832673293,"(7,7)->(6,7)",,2,,,,,,,32768,16,64
Central KV-Stationary,0.217302136,0.217302136,0.217302136,0.217302136,0.000122266,0.21717987,4.125,4.0,4096.125,0.023681640625,0.0002471655607223511,0.0109100341796875,7.586664255139567,"(7,7)->(6,7)",,2,,,,,,,32768,16,64
Replicate-All,0.484952587,0.484952587,0.484952587,0.484952587,0.472446483,0.012506104,64.125,4.0078125,256.125,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,2,,,,,,,32768,16,64
KVRing-v1-sequential-pipeline,0.02522444,0.02522444,0.02522444,0.02522444,0.000218336,0.025006104,4.125,0.5078125,512.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,2,,,,,False,,32768,16,64
KVRing-v2-ring,0.01250155,0.01250155,2.4698e-05,0.01250155,0.000297159,0.012513567,4.125,0.5078125,2052.0625,0.205322265625,0.0017451345920562744,0.02667236328125,3.522448212852434,"(0,0)->(1,0)",2.0,2,512,ring,serpentine,8,False,not_modeled_for_performance,32768,16,64
KVRing-v2-tree,0.01250155,0.01250155,2.4668e-05,0.01250155,0.000595318,0.012513567,4.125,0.5078125,2052.0625,0.189453125,0.001621156930923462,0.053466796875,7.601007408496792,"(0,1)->(0,0)",2.0,2,512,tree,serpentine,8,False,not_modeled_for_performance,32768,16,64
Pull-KV Independent,30.43663866,30.43663866,30.43663866,30.43663866,30.236632556,0.200006104,4.125,4.0,4096.125,4096.015625,42.750163078308105,2816.00537109375,11.321615832673293,"(7,7)->(6,7)",,4,,,,,,,32768,16,64
Central KV-Stationary,0.217302136,0.217302136,0.217302136,0.217302136,0.000122266,0.21717987,4.125,4.0,4096.125,0.023681640625,0.0002471655607223511,0.0109100341796875,7.586664255139567,"(7,7)->(6,7)",,4,,,,,,,32768,16,64
Replicate-All,0.484952587,0.484952587,0.484952587,0.484952587,0.472446483,0.012506104,64.125,4.0078125,256.125,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,4,,,,,,,32768,16,64
KVRing-v1-sequential-pipeline,0.02522444,0.02522444,0.02522444,0.02522444,0.000218336,0.025006104,4.125,0.5078125,512.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,4,,,,,False,,32768,16,64
KVRing-v2-ring,0.00625155,0.00625155,2.4701e-05,0.00625155,0.000317475,0.006263567,4.125,0.5078125,1028.0625,0.205322265625,0.001677393913269043,0.029541015625,2.9237438703716867,"(0,0)->(1,0)",1.0,4,256,ring,serpentine,8,False,not_modeled_for_performance,32768,16,64
KVRing-v2-tree,0.00625155,0.00625155,2.4641e-05,0.00625155,0.000658202,0.006263567,4.125,0.5078125,1028.0625,0.189453125,0.0015534162521362305,0.053466796875,5.7140664569104445,"(0,1)->(0,0)",1.0,4,256,tree,serpentine,8,False,not_modeled_for_performance,32768,16,64
Pull-KV Independent,30.43663866,30.43663866,30.43663866,30.43663866,30.236632556,0.200006104,4.125,4.0,4096.125,4096.015625,42.750163078308105,2816.00537109375,11.321615832673293,"(7,7)->(6,7)",,8,,,,,,,32768,16,64
Central KV-Stationary,0.217302136,0.217302136,0.217302136,0.217302136,0.000122266,0.21717987,4.125,4.0,4096.125,0.023681640625,0.0002471655607223511,0.0109100341796875,7.586664255139567,"(7,7)->(6,7)",,8,,,,,,,32768,16,64
Replicate-All,0.484952587,0.484952587,0.484952587,0.484952587,0.472446483,0.012506104,64.125,4.0078125,256.125,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,8,,,,,,,32768,16,64
KVRing-v1-sequential-pipeline,0.02522444,0.02522444,0.02522444,0.02522444,0.000218336,0.025006104,4.125,0.5078125,512.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,8,,,,,False,,32768,16,64
KVRing-v2-ring,0.00312655,0.00312655,2.4707e-05,0.00312655,0.000464276,0.003138567,4.125,0.5078125,516.0625,0.205322265625,0.0017071962356567383,0.043212890625,3.0898680259758398,"(0,0)->(1,0)",0.5,8,128,ring,serpentine,8,False,not_modeled_for_performance,32768,16,64
KVRing-v2-tree,0.00312655,0.00312655,2.4647e-05,0.00312655,0.000805003,0.003138567,4.125,0.5078125,516.0625,0.189453125,0.0015832185745239258,0.051513671875,3.9718394699194337,"(0,1)->(0,0)",0.5,8,128,tree,serpentine,8,False,not_modeled_for_performance,32768,16,64
Pull-KV Independent,30.43663866,30.43663866,30.43663866,30.43663866,30.236632556,0.200006104,4.125,4.0,4096.125,4096.015625,42.750163078308105,2816.00537109375,11.321615832673293,"(7,7)->(6,7)",,16,,,,,,,32768,16,64
Central KV-Stationary,0.217302136,0.217302136,0.217302136,0.217302136,0.000122266,0.21717987,4.125,4.0,4096.125,0.023681640625,0.0002471655607223511,0.0109100341796875,7.586664255139567,"(7,7)->(6,7)",,16,,,,,,,32768,16,64
Replicate-All,0.484952587,0.484952587,0.484952587,0.484952587,0.472446483,0.012506104,64.125,4.0078125,256.125,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,16,,,,,,,32768,16,64
KVRing-v1-sequential-pipeline,0.02522444,0.02522444,0.02522444,0.02522444,0.000218336,0.025006104,4.125,0.5078125,512.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,16,,,,,False,,32768,16,64
KVRing-v2-ring,0.002149034,0.002149034,3.3859e-05,0.002149034,0.000757877,0.002161051,4.125,0.5078125,260.0625,0.205322265625,0.0017223358154296875,0.070556640625,4.400609080841639,"(0,0)->(1,0)",0.25,16,64,ring,serpentine,8,False,not_modeled_for_performance,32768,16,64
KVRing-v2-tree,0.002149034,0.002149034,3.3799e-05,0.002149034,0.001098604,0.002161051,4.125,0.5078125,260.0625,0.189453125,0.001598358154296875,0.0546875,3.675417661097852,"(0,0)->(1,0)",0.25,16,64,tree,serpentine,8,False,not_modeled_for_performance,32768,16,64
Pull-KV Independent,121.746554638,121.746554638,121.746554638,121.746554638,120.946530223,0.800024415,4.5,4.0,16384.5,16384.0625,171.00065231323242,11264.021484375,11.321615832673293,"(7,7)->(6,7)",,1,,,,,,,32768,16,256
